forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms,observed,observed_wind_ms,persistence,power_curve,lead_hour,eligible,split
2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00,turbine_1,0.3854616,2.8299999,0.8466667,10.0466667,0.9900000,0.0000000,1,True,all
2026-01-30T00:00:00+00:00,2026-01-30T01:00:00+00:00,turbine_1,0.3611987,3.1099999,0.6750000,8.7266667,0.9900000,0.0018108,2,True,all
2026-01-30T00:00:00+00:00,2026-01-30T02:00:00+00:00,turbine_1,0.3614385,2.4700000,0.6966667,8.8416667,0.9900000,0.0000000,3,True,all
2026-01-30T00:00:00+00:00,2026-01-30T03:00:00+00:00,turbine_1,0.3462415,2.3499999,0.4666667,7.7266667,0.9900000,0.0000000,4,True,all
2026-01-30T00:00:00+00:00,2026-01-30T04:00:00+00:00,turbine_1,0.3170936,2.8099999,0.4016667,7.3233333,0.9900000,0.0000000,5,True,all
2026-01-30T00:00:00+00:00,2026-01-30T05:00:00+00:00,turbine_1,0.3025279,3.0300000,0.7016667,8.8900000,0.9900000,0.0004810,6,True,all
2026-01-30T00:00:00+00:00,2026-01-30T06:00:00+00:00,turbine_1,0.3085072,2.5699999,0.7133333,9.0200000,0.9900000,0.0000000,7,True,all
2026-01-30T00:00:00+00:00,2026-01-30T07:00:00+00:00,turbine_1,0.2891736,3.1300001,0.5516667,7.8816667,0.9900000,0.0021542,8,True,all
2026-01-30T00:00:00+00:00,2026-01-30T08:00:00+00:00,turbine_1,0.2948689,2.8900001,0.5716667,8.1316667,0.9900000,0.0000000,9,True,all
2026-01-30T00:00:00+00:00,2026-01-30T09:00:00+00:00,turbine_1,0.3077527,2.5699999,0.7983333,9.6433333,0.9900000,0.0000000,10,True,all
2026-01-30T00:00:00+00:00,2026-01-30T10:00:00+00:00,turbine_1,0.3188453,2.4200001,0.9416667,10.7166667,0.9900000,0.0000000,11,True,all
2026-01-30T00:00:00+00:00,2026-01-30T11:00:00+00:00,turbine_1,0.3292232,2.3000000,0.9600000,11.5533333,0.9900000,0.0000000,12,True,all
2026-01-30T00:00:00+00:00,2026-01-30T12:00:00+00:00,turbine_1,0.3110120,2.9000001,0.9750000,11.7666667,0.9900000,0.0000000,13,True,all
2026-01-30T00:00:00+00:00,2026-01-30T13:00:00+00:00,turbine_1,0.3108461,2.7000000,0.9833333,12.4333333,0.9900000,0.0000000,14,True,all
2026-01-30T00:00:00+00:00,2026-01-30T14:00:00+00:00,turbine_1,0.3132334,2.5000000,0.9450000,11.4316667,0.9900000,0.0000000,15,True,all
2026-01-30T00:00:00+00:00,2026-01-30T15:00:00+00:00,turbine_1,0.3268419,2.4000001,0.9633333,11.2500000,0.9900000,0.0000000,16,True,all
2026-01-30T00:00:00+00:00,2026-01-30T16:00:00+00:00,turbine_1,0.3504902,2.5999999,0.9300000,11.0083333,0.9900000,0.0000000,17,True,all
2026-01-30T00:00:00+00:00,2026-01-30T17:00:00+00:00,turbine_1,0.4225765,1.6500000,0.9616667,11.2816667,0.9900000,0.0000000,18,True,all
2026-01-30T00:00:00+00:00,2026-01-30T18:00:00+00:00,turbine_1,0.4559543,2.0599999,0.7466667,9.4783333,0.9900000,0.0000000,19,True,all
2026-01-30T00:00:00+00:00,2026-01-30T19:00:00+00:00,turbine_1,0.4845324,1.8400000,0.7500000,9.2500000,0.9900000,0.0000000,20,True,all
2026-01-30T00:00:00+00:00,2026-01-30T20:00:00+00:00,turbine_1,0.4813902,1.8099999,0.5400000,8.0483333,0.9900000,0.0000000,21,True,all
2026-01-30T00:00:00+00:00,2026-01-30T21:00:00+00:00,turbine_1,0.4658043,1.5300000,0.4616667,7.3933333,0.9900000,0.0000000,22,True,all
2026-01-30T00:00:00+00:00,2026-01-30T22:00:00+00:00,turbine_1,0.4447687,1.5200000,0.2900000,6.6200000,0.9900000,0.0000000,23,True,all
