forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00,turbine_1,0.3197952,2.8599999
2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00,turbine_2,0.3650185,2.8599999
2026-01-29T00:00:00+00:00,2026-01-29T01:00:00+00:00,turbine_1,0.3011847,3.2800000
2026-01-29T00:00:00+00:00,2026-01-29T01:00:00+00:00,turbine_2,0.3563187,3.2800000
2026-01-29T00:00:00+00:00,2026-01-29T02:00:00+00:00,turbine_1,0.2954257,3.0200000
2026-01-29T00:00:00+00:00,2026-01-29T02:00:00+00:00,turbine_2,0.3614811,3.0200000
2026-01-29T00:00:00+00:00,2026-01-29T03:00:00+00:00,turbine_1,0.2910761,2.6900001
2026-01-29T00:00:00+00:00,2026-01-29T03:00:00+00:00,turbine_2,0.3655016,2.6900001
2026-01-29T00:00:00+00:00,2026-01-29T04:00:00+00:00,turbine_1,0.2757734,3.0500000
2026-01-29T00:00:00+00:00,2026-01-29T04:00:00+00:00,turbine_2,0.3425136,3.0500000
2026-01-29T00:00:00+00:00,2026-01-29T05:00:00+00:00,turbine_1,0.2765347,2.9200001
2026-01-29T00:00:00+00:00,2026-01-29T05:00:00+00:00,turbine_2,0.3184940,2.9200001
2026-01-29T00:00:00+00:00,2026-01-29T06:00:00+00:00,turbine_1,0.2692889,3.1099999
2026-01-29T00:00:00+00:00,2026-01-29T06:00:00+00:00,turbine_2,0.3007283,3.1099999
2026-01-29T00:00:00+00:00,2026-01-29T07:00:00+00:00,turbine_1,0.2635305,3.2200000
2026-01-29T00:00:00+00:00,2026-01-29T07:00:00+00:00,turbine_2,0.2953608,3.2200000
2026-01-29T00:00:00+00:00,2026-01-29T08:00:00+00:00,turbine_1,0.2627197,3.0799999
2026-01-29T00:00:00+00:00,2026-01-29T08:00:00+00:00,turbine_2,0.3072445,3.0799999
2026-01-29T00:00:00+00:00,2026-01-29T09:00:00+00:00,turbine_1,0.2632470,2.9500000
2026-01-29T00:00:00+00:00,2026-01-29T09:00:00+00:00,turbine_2,0.3227147,2.9500000
2026-01-29T00:00:00+00:00,2026-01-29T10:00:00+00:00,turbine_1,0.2623778,2.8800001
2026-01-29T00:00:00+00:00,2026-01-29T10:00:00+00:00,turbine_2,0.3313531,2.8800001
2026-01-29T00:00:00+00:00,2026-01-29T11:00:00+00:00,turbine_1,0.2604128,2.7900000
2026-01-29T00:00:00+00:00,2026-01-29T11:00:00+00:00,turbine_2,0.3393246,2.7900000
2026-01-29T00:00:00+00:00,2026-01-29T12:00:00+00:00,turbine_1,0.2554586,2.6700001
2026-01-29T00:00:00+00:00,2026-01-29T12:00:00+00:00,turbine_2,0.3545539,2.6700001
2026-01-29T00:00:00+00:00,2026-01-29T13:00:00+00:00,turbine_1,0.2441316,2.7200000
2026-01-29T00:00:00+00:00,2026-01-29T13:00:00+00:00,turbine_2,0.3584747,2.7200000
2026-01-29T00:00:00+00:00,2026-01-29T14:00:00+00:00,turbine_1,0.2422160,2.3499999
2026-01-29T00:00:00+00:00,2026-01-29T14:00:00+00:00,turbine_2,0.3770023,2.3499999
2026-01-29T00:00:00+00:00,2026-01-29T15:00:00+00:00,turbine_1,0.2393122,2.5999999
2026-01-29T00:00:00+00:00,2026-01-29T15:00:00+00:00,turbine_2,0.3839575,2.5999999
2026-01-29T00:00:00+00:00,2026-01-29T16:00:00+00:00,turbine_1,0.2445624,3.2100000
2026-01-29T00:00:00+00:00,2026-01-29T16:00:00+00:00,turbine_2,0.3753556,3.2100000
2026-01-29T00:00:00+00:00,2026-01-29T17:00:00+00:00,turbine_1,0.2886221,2.5100000
2026-01-29T00:00:00+00:00,2026-01-29T17:00:00+00:00,turbine_2,0.4049981,2.5100000
2026-01-29T00:00:00+00:00,2026-01-29T18:00:00+00:00,turbine_1,0.3215083,2.5000000
2026-01-29T00:00:00+00:00,2026-01-29T18:00:00+00:00,turbine_2,0.4202632,2.5000000
2026-01-29T00:00:00+00:00,2026-01-29T19:00:00+00:00,turbine_1,0.3451754,2.3099999
2026-01-29T00:00:00+00:00,2026-01-29T19:00:00+00:00,turbine_2,0.4511563,2.3099999
2026-01-29T00:00:00+00:00,2026-01-29T20:00:00+00:00,turbine_1,0.3396940,2.5000000
2026-01-29T00:00:00+00:00,2026-01-29T20:00:00+00:00,turbine_2,0.4760149,2.5000000
2026-01-29T00:00:00+00:00,2026-01-29T21:00:00+00:00,turbine_1,0.3221385,2.6300001
2026-01-29T00:00:00+00:00,2026-01-29T21:00:00+00:00,turbine_2,0.4863790,2.6300001
2026-01-29T00:00:00+00:00,2026-01-29T22:00:00+00:00,turbine_1,0.3159057,2.4300001
2026-01-29T00:00:00+00:00,2026-01-29T22:00:00+00:00,turbine_2,0.4856755,2.4300001
2026-01-29T00:00:00+00:00,2026-01-29T23:00:00+00:00,turbine_1,0.3130046,2.4300001
2026-01-29T00:00:00+00:00,2026-01-29T23:00:00+00:00,turbine_2,0.4614450,2.4300001
