forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00,turbine_1,0.5151129,3.1300001
2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00,turbine_2,0.5406865,3.1300001
2026-01-28T00:00:00+00:00,2026-01-28T01:00:00+00:00,turbine_1,0.5138081,2.8800001
2026-01-28T00:00:00+00:00,2026-01-28T01:00:00+00:00,turbine_2,0.5492876,2.8800001
2026-01-28T00:00:00+00:00,2026-01-28T02:00:00+00:00,turbine_1,0.4955882,2.9100001
2026-01-28T00:00:00+00:00,2026-01-28T02:00:00+00:00,turbine_2,0.5511855,2.9100001
2026-01-28T00:00:00+00:00,2026-01-28T03:00:00+00:00,turbine_1,0.4854692,2.5999999
2026-01-28T00:00:00+00:00,2026-01-28T03:00:00+00:00,turbine_2,0.5559198,2.5999999
2026-01-28T00:00:00+00:00,2026-01-28T04:00:00+00:00,turbine_1,0.4865536,2.1600001
2026-01-28T00:00:00+00:00,2026-01-28T04:00:00+00:00,turbine_2,0.5448586,2.1600001
2026-01-28T00:00:00+00:00,2026-01-28T05:00:00+00:00,turbine_1,0.4926006,1.8400000
2026-01-28T00:00:00+00:00,2026-01-28T05:00:00+00:00,turbine_2,0.5132942,1.8400000
2026-01-28T00:00:00+00:00,2026-01-28T06:00:00+00:00,turbine_1,0.4970920,1.6000000
2026-01-28T00:00:00+00:00,2026-01-28T06:00:00+00:00,turbine_2,0.4886256,1.6000000
2026-01-28T00:00:00+00:00,2026-01-28T07:00:00+00:00,turbine_1,0.5032361,1.1700000
2026-01-28T00:00:00+00:00,2026-01-28T07:00:00+00:00,turbine_2,0.4923590,1.1700000
2026-01-28T00:00:00+00:00,2026-01-28T08:00:00+00:00,turbine_1,0.5042757,0.8100000
2026-01-28T00:00:00+00:00,2026-01-28T08:00:00+00:00,turbine_2,0.5090530,0.8100000
2026-01-28T00:00:00+00:00,2026-01-28T09:00:00+00:00,turbine_1,0.4989650,0.7600000
2026-01-28T00:00:00+00:00,2026-01-28T09:00:00+00:00,turbine_2,0.5223502,0.7600000
2026-01-28T00:00:00+00:00,2026-01-28T10:00:00+00:00,turbine_1,0.4930283,0.8500000
2026-01-28T00:00:00+00:00,2026-01-28T10:00:00+00:00,turbine_2,0.5305085,0.8500000
2026-01-28T00:00:00+00:00,2026-01-28T11:00:00+00:00,turbine_1,0.4761544,1.4200000
2026-01-28T00:00:00+00:00,2026-01-28T11:00:00+00:00,turbine_2,0.5296827,1.4200000
2026-01-28T00:00:00+00:00,2026-01-28T12:00:00+00:00,turbine_1,0.4596959,1.6400000
2026-01-28T00:00:00+00:00,2026-01-28T12:00:00+00:00,turbine_2,0.5362083,1.6400000
2026-01-28T00:00:00+00:00,2026-01-28T13:00:00+00:00,turbine_1,0.4529647,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T13:00:00+00:00,turbine_2,0.5523610,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T14:00:00+00:00,turbine_1,0.4400209,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T14:00:00+00:00,turbine_2,0.5606312,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T15:00:00+00:00,turbine_1,0.4345101,1.5800000
2026-01-28T00:00:00+00:00,2026-01-28T15:00:00+00:00,turbine_2,0.5661486,1.5800000
2026-01-28T00:00:00+00:00,2026-01-28T16:00:00+00:00,turbine_1,0.4574074,1.5599999
2026-01-28T00:00:00+00:00,2026-01-28T16:00:00+00:00,turbine_2,0.5731001,1.5599999
2026-01-28T00:00:00+00:00,2026-01-28T17:00:00+00:00,turbine_1,0.4748047,2.3399999
2026-01-28T00:00:00+00:00,2026-01-28T17:00:00+00:00,turbine_2,0.5815215,2.3399999
2026-01-28T00:00:00+00:00,2026-01-28T18:00:00+00:00,turbine_1,0.5072458,2.5000000
2026-01-28T00:00:00+00:00,2026-01-28T18:00:00+00:00,turbine_2,0.5961090,2.5000000
2026-01-28T00:00:00+00:00,2026-01-28T19:00:00+00:00,turbine_1,0.5093051,3.1099999
2026-01-28T00:00:00+00:00,2026-01-28T19:00:00+00:00,turbine_2,0.6046910,3.1099999
2026-01-28T00:00:00+00:00,2026-01-28T20:00:00+00:00,turbine_1,0.5002743,3.2600000
2026-01-28T00:00:00+00:00,2026-01-28T20:00:00+00:00,turbine_2,0.6206452,3.2600000
2026-01-28T00:00:00+00:00,2026-01-28T21:00:00+00:00,turbine_1,0.4812761,3.2500000
2026-01-28T00:00:00+00:00,2026-01-28T21:00:00+00:00,turbine_2,0.6316581,3.2500000
2026-01-28T00:00:00+00:00,2026-01-28T22:00:00+00:00,turbine_1,0.4550394,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T22:00:00+00:00,turbine_2,0.6207242,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T23:00:00+00:00,turbine_1,0.4506837,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T23:00:00+00:00,turbine_2,0.5967607,3.5599999
