forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,turbine_1,0.4892809,2.5500000
2026-01-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,turbine_2,0.4133079,2.5500000
2026-01-22T00:00:00+00:00,2026-01-22T01:00:00+00:00,turbine_1,0.4896086,1.9400001
2026-01-22T00:00:00+00:00,2026-01-22T01:00:00+00:00,turbine_2,0.4247145,1.9400001
2026-01-22T00:00:00+00:00,2026-01-22T02:00:00+00:00,turbine_1,0.4605785,3.1900001
2026-01-22T00:00:00+00:00,2026-01-22T02:00:00+00:00,turbine_2,0.4162815,3.1900001
2026-01-22T00:00:00+00:00,2026-01-22T03:00:00+00:00,turbine_1,0.4489606,3.0200000
2026-01-22T00:00:00+00:00,2026-01-22T03:00:00+00:00,turbine_2,0.4132971,3.0200000
2026-01-22T00:00:00+00:00,2026-01-22T04:00:00+00:00,turbine_1,0.4450764,2.7000000
2026-01-22T00:00:00+00:00,2026-01-22T04:00:00+00:00,turbine_2,0.4037822,2.7000000
2026-01-22T00:00:00+00:00,2026-01-22T05:00:00+00:00,turbine_1,0.4262486,3.6800001
2026-01-22T00:00:00+00:00,2026-01-22T05:00:00+00:00,turbine_2,0.3697392,3.6800001
2026-01-22T00:00:00+00:00,2026-01-22T06:00:00+00:00,turbine_1,0.4140517,4.3099999
2026-01-22T00:00:00+00:00,2026-01-22T06:00:00+00:00,turbine_2,0.3443464,4.3099999
2026-01-22T00:00:00+00:00,2026-01-22T07:00:00+00:00,turbine_1,0.4173756,4.0599999
2026-01-22T00:00:00+00:00,2026-01-22T07:00:00+00:00,turbine_2,0.3491582,4.0599999
2026-01-22T00:00:00+00:00,2026-01-22T08:00:00+00:00,turbine_1,0.4051430,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T08:00:00+00:00,turbine_2,0.3522586,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T09:00:00+00:00,turbine_1,0.4047799,4.2399998
2026-01-22T00:00:00+00:00,2026-01-22T09:00:00+00:00,turbine_2,0.3641862,4.2399998
2026-01-22T00:00:00+00:00,2026-01-22T10:00:00+00:00,turbine_1,0.4043095,4.0999999
2026-01-22T00:00:00+00:00,2026-01-22T10:00:00+00:00,turbine_2,0.3666595,4.0999999
2026-01-22T00:00:00+00:00,2026-01-22T11:00:00+00:00,turbine_1,0.3941578,4.4699998
2026-01-22T00:00:00+00:00,2026-01-22T11:00:00+00:00,turbine_2,0.3551389,4.4699998
2026-01-22T00:00:00+00:00,2026-01-22T12:00:00+00:00,turbine_1,0.3897607,4.2500000
2026-01-22T00:00:00+00:00,2026-01-22T12:00:00+00:00,turbine_2,0.3549668,4.2500000
2026-01-22T00:00:00+00:00,2026-01-22T13:00:00+00:00,turbine_1,0.3696170,4.6700001
2026-01-22T00:00:00+00:00,2026-01-22T13:00:00+00:00,turbine_2,0.3495011,4.6700001
2026-01-22T00:00:00+00:00,2026-01-22T14:00:00+00:00,turbine_1,0.3606042,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T14:00:00+00:00,turbine_2,0.3588499,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T15:00:00+00:00,turbine_1,0.3651726,4.1100001
2026-01-22T00:00:00+00:00,2026-01-22T15:00:00+00:00,turbine_2,0.3716154,4.1100001
2026-01-22T00:00:00+00:00,2026-01-22T16:00:00+00:00,turbine_1,0.3858056,3.9200001
2026-01-22T00:00:00+00:00,2026-01-22T16:00:00+00:00,turbine_2,0.3806718,3.9200001
2026-01-22T00:00:00+00:00,2026-01-22T17:00:00+00:00,turbine_1,0.4237410,3.6900001
2026-01-22T00:00:00+00:00,2026-01-22T17:00:00+00:00,turbine_2,0.3960036,3.6900001
2026-01-22T00:00:00+00:00,2026-01-22T18:00:00+00:00,turbine_1,0.4593590,3.7600000
2026-01-22T00:00:00+00:00,2026-01-22T18:00:00+00:00,turbine_2,0.4136490,3.7600000
2026-01-22T00:00:00+00:00,2026-01-22T19:00:00+00:00,turbine_1,0.4818456,3.6400001
2026-01-22T00:00:00+00:00,2026-01-22T19:00:00+00:00,turbine_2,0.4439867,3.6400001
2026-01-22T00:00:00+00:00,2026-01-22T20:00:00+00:00,turbine_1,0.4784672,3.6199999
2026-01-22T00:00:00+00:00,2026-01-22T20:00:00+00:00,turbine_2,0.4738603,3.6199999
2026-01-22T00:00:00+00:00,2026-01-22T21:00:00+00:00,turbine_1,0.4442588,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T21:00:00+00:00,turbine_2,0.4760180,4.4600000
2026-01-22T00:00:00+00:00,2026-01-22T22:00:00+00:00,turbine_1,0.4339051,4.1199999
2026-01-22T00:00:00+00:00,2026-01-22T22:00:00+00:00,turbine_2,0.4790947,4.1199999
2026-01-22T00:00:00+00:00,2026-01-22T23:00:00+00:00,turbine_1,0.4361724,3.7800000
2026-01-22T00:00:00+00:00,2026-01-22T23:00:00+00:00,turbine_2,0.4637854,3.7800000
