forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-20T00:00:00+00:00,2026-01-20T00:00:00+00:00,turbine_1,0.2700135,4.9800000
2026-01-20T00:00:00+00:00,2026-01-20T00:00:00+00:00,turbine_2,0.1702661,4.9800000
2026-01-20T00:00:00+00:00,2026-01-20T01:00:00+00:00,turbine_1,0.2621079,4.9000001
2026-01-20T00:00:00+00:00,2026-01-20T01:00:00+00:00,turbine_2,0.1693416,4.9000001
2026-01-20T00:00:00+00:00,2026-01-20T02:00:00+00:00,turbine_1,0.2506600,4.9600000
2026-01-20T00:00:00+00:00,2026-01-20T02:00:00+00:00,turbine_2,0.1705795,4.9600000
2026-01-20T00:00:00+00:00,2026-01-20T03:00:00+00:00,turbine_1,0.2403994,5.0000000
2026-01-20T00:00:00+00:00,2026-01-20T03:00:00+00:00,turbine_2,0.1683362,5.0000000
2026-01-20T00:00:00+00:00,2026-01-20T04:00:00+00:00,turbine_1,0.2337861,5.0700002
2026-01-20T00:00:00+00:00,2026-01-20T04:00:00+00:00,turbine_2,0.1612075,5.0700002
2026-01-20T00:00:00+00:00,2026-01-20T05:00:00+00:00,turbine_1,0.2292588,5.2199998
2026-01-20T00:00:00+00:00,2026-01-20T05:00:00+00:00,turbine_2,0.1514904,5.2199998
2026-01-20T00:00:00+00:00,2026-01-20T06:00:00+00:00,turbine_1,0.2237026,5.5700002
2026-01-20T00:00:00+00:00,2026-01-20T06:00:00+00:00,turbine_2,0.1441397,5.5700002
2026-01-20T00:00:00+00:00,2026-01-20T07:00:00+00:00,turbine_1,0.2148987,5.7300000
2026-01-20T00:00:00+00:00,2026-01-20T07:00:00+00:00,turbine_2,0.1406705,5.7300000
2026-01-20T00:00:00+00:00,2026-01-20T08:00:00+00:00,turbine_1,0.2054110,5.6399999
2026-01-20T00:00:00+00:00,2026-01-20T08:00:00+00:00,turbine_2,0.1422794,5.6399999
2026-01-20T00:00:00+00:00,2026-01-20T09:00:00+00:00,turbine_1,0.2001607,5.4400001
2026-01-20T00:00:00+00:00,2026-01-20T09:00:00+00:00,turbine_2,0.1458677,5.4400001
2026-01-20T00:00:00+00:00,2026-01-20T10:00:00+00:00,turbine_1,0.1999321,5.1900001
2026-01-20T00:00:00+00:00,2026-01-20T10:00:00+00:00,turbine_2,0.1485020,5.1900001
2026-01-20T00:00:00+00:00,2026-01-20T11:00:00+00:00,turbine_1,0.2018906,4.9600000
2026-01-20T00:00:00+00:00,2026-01-20T11:00:00+00:00,turbine_2,0.1508784,4.9600000
2026-01-20T00:00:00+00:00,2026-01-20T12:00:00+00:00,turbine_1,0.2020315,4.7199998
2026-01-20T00:00:00+00:00,2026-01-20T12:00:00+00:00,turbine_2,0.1536586,4.7199998
2026-01-20T00:00:00+00:00,2026-01-20T13:00:00+00:00,turbine_1,0.1987555,4.5799999
2026-01-20T00:00:00+00:00,2026-01-20T13:00:00+00:00,turbine_2,0.1579452,4.5799999
2026-01-20T00:00:00+00:00,2026-01-20T14:00:00+00:00,turbine_1,0.1944618,4.3400002
2026-01-20T00:00:00+00:00,2026-01-20T14:00:00+00:00,turbine_2,0.1632184,4.3400002
2026-01-20T00:00:00+00:00,2026-01-20T15:00:00+00:00,turbine_1,0.1956295,4.0300002
2026-01-20T00:00:00+00:00,2026-01-20T15:00:00+00:00,turbine_2,0.1665866,4.0300002
2026-01-20T00:00:00+00:00,2026-01-20T16:00:00+00:00,turbine_1,0.2070583,3.7700000
2026-01-20T00:00:00+00:00,2026-01-20T16:00:00+00:00,turbine_2,0.1677110,3.7700000
2026-01-20T00:00:00+00:00,2026-01-20T17:00:00+00:00,turbine_1,0.2265458,3.3000000
2026-01-20T00:00:00+00:00,2026-01-20T17:00:00+00:00,turbine_2,0.1690768,3.3000000
2026-01-20T00:00:00+00:00,2026-01-20T18:00:00+00:00,turbine_1,0.2482813,3.0200000
2026-01-20T00:00:00+00:00,2026-01-20T18:00:00+00:00,turbine_2,0.1760527,3.0200000
2026-01-20T00:00:00+00:00,2026-01-20T19:00:00+00:00,turbine_1,0.2600957,2.7800000
2026-01-20T00:00:00+00:00,2026-01-20T19:00:00+00:00,turbine_2,0.1895987,2.7800000
2026-01-20T00:00:00+00:00,2026-01-20T20:00:00+00:00,turbine_1,0.2581972,2.8299999
2026-01-20T00:00:00+00:00,2026-01-20T20:00:00+00:00,turbine_2,0.2064987,2.8299999
2026-01-20T00:00:00+00:00,2026-01-20T21:00:00+00:00,turbine_1,0.2457599,2.6900001
2026-01-20T00:00:00+00:00,2026-01-20T21:00:00+00:00,turbine_2,0.2175958,2.6900001
2026-01-20T00:00:00+00:00,2026-01-20T22:00:00+00:00,turbine_1,0.2361297,2.6900001
2026-01-20T00:00:00+00:00,2026-01-20T22:00:00+00:00,turbine_2,0.2164723,2.6900001
2026-01-20T00:00:00+00:00,2026-01-20T23:00:00+00:00,turbine_1,0.2330915,2.6199999
2026-01-20T00:00:00+00:00,2026-01-20T23:00:00+00:00,turbine_2,0.2036154,2.6199999
