forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00,turbine_1,0.4599540,1.8000000
2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00,turbine_2,0.4926483,1.8000000
2026-01-24T00:00:00+00:00,2026-01-24T01:00:00+00:00,turbine_1,0.4561545,1.7500000
2026-01-24T00:00:00+00:00,2026-01-24T01:00:00+00:00,turbine_2,0.4929362,1.7500000
2026-01-24T00:00:00+00:00,2026-01-24T02:00:00+00:00,turbine_1,0.4437215,1.7000000
2026-01-24T00:00:00+00:00,2026-01-24T02:00:00+00:00,turbine_2,0.4953335,1.7000000
2026-01-24T00:00:00+00:00,2026-01-24T03:00:00+00:00,turbine_1,0.4307259,1.5800000
2026-01-24T00:00:00+00:00,2026-01-24T03:00:00+00:00,turbine_2,0.4897509,1.5800000
2026-01-24T00:00:00+00:00,2026-01-24T04:00:00+00:00,turbine_1,0.4191967,1.7900000
2026-01-24T00:00:00+00:00,2026-01-24T04:00:00+00:00,turbine_2,0.4631312,1.7900000
2026-01-24T00:00:00+00:00,2026-01-24T05:00:00+00:00,turbine_1,0.4111566,1.9299999
2026-01-24T00:00:00+00:00,2026-01-24T05:00:00+00:00,turbine_2,0.4390589,1.9299999
2026-01-24T00:00:00+00:00,2026-01-24T06:00:00+00:00,turbine_1,0.4032072,2.1199999
2026-01-24T00:00:00+00:00,2026-01-24T06:00:00+00:00,turbine_2,0.4262752,2.1199999
2026-01-24T00:00:00+00:00,2026-01-24T07:00:00+00:00,turbine_1,0.3908769,2.4000001
2026-01-24T00:00:00+00:00,2026-01-24T07:00:00+00:00,turbine_2,0.4224316,2.4000001
2026-01-24T00:00:00+00:00,2026-01-24T08:00:00+00:00,turbine_1,0.3820835,2.3000000
2026-01-24T00:00:00+00:00,2026-01-24T08:00:00+00:00,turbine_2,0.4321263,2.3000000
2026-01-24T00:00:00+00:00,2026-01-24T09:00:00+00:00,turbine_1,0.3788582,1.9000000
2026-01-24T00:00:00+00:00,2026-01-24T09:00:00+00:00,turbine_2,0.4436268,1.9000000
2026-01-24T00:00:00+00:00,2026-01-24T10:00:00+00:00,turbine_1,0.3775351,1.5800000
2026-01-24T00:00:00+00:00,2026-01-24T10:00:00+00:00,turbine_2,0.4466339,1.5800000
2026-01-24T00:00:00+00:00,2026-01-24T11:00:00+00:00,turbine_1,0.3681652,1.9700000
2026-01-24T00:00:00+00:00,2026-01-24T11:00:00+00:00,turbine_2,0.4410836,1.9700000
2026-01-24T00:00:00+00:00,2026-01-24T12:00:00+00:00,turbine_1,0.3587528,2.0100000
2026-01-24T00:00:00+00:00,2026-01-24T12:00:00+00:00,turbine_2,0.4303790,2.0100000
2026-01-24T00:00:00+00:00,2026-01-24T13:00:00+00:00,turbine_1,0.3440979,2.0100000
2026-01-24T00:00:00+00:00,2026-01-24T13:00:00+00:00,turbine_2,0.4208051,2.0100000
2026-01-24T00:00:00+00:00,2026-01-24T14:00:00+00:00,turbine_1,0.3325787,2.0200000
2026-01-24T00:00:00+00:00,2026-01-24T14:00:00+00:00,turbine_2,0.4295843,2.0200000
2026-01-24T00:00:00+00:00,2026-01-24T15:00:00+00:00,turbine_1,0.3332713,2.0599999
2026-01-24T00:00:00+00:00,2026-01-24T15:00:00+00:00,turbine_2,0.4432228,2.0599999
2026-01-24T00:00:00+00:00,2026-01-24T16:00:00+00:00,turbine_1,0.3513038,2.2000000
2026-01-24T00:00:00+00:00,2026-01-24T16:00:00+00:00,turbine_2,0.4558146,2.2000000
2026-01-24T00:00:00+00:00,2026-01-24T17:00:00+00:00,turbine_1,0.3853978,2.2700000
2026-01-24T00:00:00+00:00,2026-01-24T17:00:00+00:00,turbine_2,0.4689480,2.2700000
2026-01-24T00:00:00+00:00,2026-01-24T18:00:00+00:00,turbine_1,0.4217389,2.4100001
2026-01-24T00:00:00+00:00,2026-01-24T18:00:00+00:00,turbine_2,0.4947435,2.4100001
2026-01-24T00:00:00+00:00,2026-01-24T19:00:00+00:00,turbine_1,0.4482778,2.0500000
2026-01-24T00:00:00+00:00,2026-01-24T19:00:00+00:00,turbine_2,0.5214021,2.0500000
2026-01-24T00:00:00+00:00,2026-01-24T20:00:00+00:00,turbine_1,0.4503044,1.7800000
2026-01-24T00:00:00+00:00,2026-01-24T20:00:00+00:00,turbine_2,0.5437533,1.7800000
2026-01-24T00:00:00+00:00,2026-01-24T21:00:00+00:00,turbine_1,0.4372094,1.5599999
2026-01-24T00:00:00+00:00,2026-01-24T21:00:00+00:00,turbine_2,0.5613009,1.5599999
2026-01-24T00:00:00+00:00,2026-01-24T22:00:00+00:00,turbine_1,0.4227708,1.7200000
2026-01-24T00:00:00+00:00,2026-01-24T22:00:00+00:00,turbine_2,0.5627878,1.7200000
2026-01-24T00:00:00+00:00,2026-01-24T23:00:00+00:00,turbine_1,0.4186681,1.9700000
2026-01-24T00:00:00+00:00,2026-01-24T23:00:00+00:00,turbine_2,0.5449076,1.9700000
