forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00,turbine_1,0.6006491,1.9100000
2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00,turbine_2,0.5687324,1.9100000
2026-01-25T00:00:00+00:00,2026-01-25T01:00:00+00:00,turbine_1,0.5934431,1.9000000
2026-01-25T00:00:00+00:00,2026-01-25T01:00:00+00:00,turbine_2,0.5586661,1.9000000
2026-01-25T00:00:00+00:00,2026-01-25T02:00:00+00:00,turbine_1,0.5732113,2.2800000
2026-01-25T00:00:00+00:00,2026-01-25T02:00:00+00:00,turbine_2,0.5540422,2.2800000
2026-01-25T00:00:00+00:00,2026-01-25T03:00:00+00:00,turbine_1,0.5533929,2.5599999
2026-01-25T00:00:00+00:00,2026-01-25T03:00:00+00:00,turbine_2,0.5446802,2.5599999
2026-01-25T00:00:00+00:00,2026-01-25T04:00:00+00:00,turbine_1,0.5398374,2.6900001
2026-01-25T00:00:00+00:00,2026-01-25T04:00:00+00:00,turbine_2,0.5308391,2.6900001
2026-01-25T00:00:00+00:00,2026-01-25T05:00:00+00:00,turbine_1,0.5432811,2.5200000
2026-01-25T00:00:00+00:00,2026-01-25T05:00:00+00:00,turbine_2,0.5131354,2.5200000
2026-01-25T00:00:00+00:00,2026-01-25T06:00:00+00:00,turbine_1,0.5523697,2.3000000
2026-01-25T00:00:00+00:00,2026-01-25T06:00:00+00:00,turbine_2,0.5051097,2.3000000
2026-01-25T00:00:00+00:00,2026-01-25T07:00:00+00:00,turbine_1,0.5570333,2.2100000
2026-01-25T00:00:00+00:00,2026-01-25T07:00:00+00:00,turbine_2,0.5120013,2.2100000
2026-01-25T00:00:00+00:00,2026-01-25T08:00:00+00:00,turbine_1,0.5603607,2.1600001
2026-01-25T00:00:00+00:00,2026-01-25T08:00:00+00:00,turbine_2,0.5297645,2.1600001
2026-01-25T00:00:00+00:00,2026-01-25T09:00:00+00:00,turbine_1,0.5615826,2.3800001
2026-01-25T00:00:00+00:00,2026-01-25T09:00:00+00:00,turbine_2,0.5432170,2.3800001
2026-01-25T00:00:00+00:00,2026-01-25T10:00:00+00:00,turbine_1,0.5632876,2.6400001
2026-01-25T00:00:00+00:00,2026-01-25T10:00:00+00:00,turbine_2,0.5463604,2.6400001
2026-01-25T00:00:00+00:00,2026-01-25T11:00:00+00:00,turbine_1,0.5649523,2.7000000
2026-01-25T00:00:00+00:00,2026-01-25T11:00:00+00:00,turbine_2,0.5451841,2.7000000
2026-01-25T00:00:00+00:00,2026-01-25T12:00:00+00:00,turbine_1,0.5522357,3.1600001
2026-01-25T00:00:00+00:00,2026-01-25T12:00:00+00:00,turbine_2,0.5408444,3.1600001
2026-01-25T00:00:00+00:00,2026-01-25T13:00:00+00:00,turbine_1,0.5396336,3.2400000
2026-01-25T00:00:00+00:00,2026-01-25T13:00:00+00:00,turbine_2,0.5449460,3.2400000
2026-01-25T00:00:00+00:00,2026-01-25T14:00:00+00:00,turbine_1,0.5328046,3.1400001
2026-01-25T00:00:00+00:00,2026-01-25T14:00:00+00:00,turbine_2,0.5577166,3.1400001
2026-01-25T00:00:00+00:00,2026-01-25T15:00:00+00:00,turbine_1,0.5389291,3.0899999
2026-01-25T00:00:00+00:00,2026-01-25T15:00:00+00:00,turbine_2,0.5724759,3.0899999
2026-01-25T00:00:00+00:00,2026-01-25T16:00:00+00:00,turbine_1,0.5626713,3.0899999
2026-01-25T00:00:00+00:00,2026-01-25T16:00:00+00:00,turbine_2,0.5858395,3.0899999
2026-01-25T00:00:00+00:00,2026-01-25T17:00:00+00:00,turbine_1,0.6015494,2.5599999
2026-01-25T00:00:00+00:00,2026-01-25T17:00:00+00:00,turbine_2,0.6095999,2.5599999
2026-01-25T00:00:00+00:00,2026-01-25T18:00:00+00:00,turbine_1,0.6339528,2.4600000
2026-01-25T00:00:00+00:00,2026-01-25T18:00:00+00:00,turbine_2,0.6236212,2.4600000
2026-01-25T00:00:00+00:00,2026-01-25T19:00:00+00:00,turbine_1,0.6503655,2.2500000
2026-01-25T00:00:00+00:00,2026-01-25T19:00:00+00:00,turbine_2,0.6423988,2.2500000
2026-01-25T00:00:00+00:00,2026-01-25T20:00:00+00:00,turbine_1,0.6410487,2.3000000
2026-01-25T00:00:00+00:00,2026-01-25T20:00:00+00:00,turbine_2,0.6641868,2.3000000
2026-01-25T00:00:00+00:00,2026-01-25T21:00:00+00:00,turbine_1,0.6178235,2.4200001
2026-01-25T00:00:00+00:00,2026-01-25T21:00:00+00:00,turbine_2,0.6746588,2.4200001
2026-01-25T00:00:00+00:00,2026-01-25T22:00:00+00:00,turbine_1,0.5956455,2.4800000
2026-01-25T00:00:00+00:00,2026-01-25T22:00:00+00:00,turbine_2,0.6668929,2.4800000
2026-01-25T00:00:00+00:00,2026-01-25T23:00:00+00:00,turbine_1,0.5807547,2.6900001
2026-01-25T00:00:00+00:00,2026-01-25T23:00:00+00:00,turbine_2,0.6392131,2.6900001
