forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-18T00:00:00+00:00,2026-01-18T00:00:00+00:00,turbine_1,0.2857016,1.6600000
2026-01-18T00:00:00+00:00,2026-01-18T00:00:00+00:00,turbine_2,0.2183027,1.6600000
2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,turbine_1,0.2788798,1.4900000
2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,turbine_2,0.2175567,1.4900000
2026-01-18T00:00:00+00:00,2026-01-18T02:00:00+00:00,turbine_1,0.2679733,1.3600000
2026-01-18T00:00:00+00:00,2026-01-18T02:00:00+00:00,turbine_2,0.2193771,1.3600000
2026-01-18T00:00:00+00:00,2026-01-18T03:00:00+00:00,turbine_1,0.2598390,1.7300000
2026-01-18T00:00:00+00:00,2026-01-18T03:00:00+00:00,turbine_2,0.2193954,1.7300000
2026-01-18T00:00:00+00:00,2026-01-18T04:00:00+00:00,turbine_1,0.2565114,2.0200000
2026-01-18T00:00:00+00:00,2026-01-18T04:00:00+00:00,turbine_2,0.2135381,2.0200000
2026-01-18T00:00:00+00:00,2026-01-18T05:00:00+00:00,turbine_1,0.2566366,1.9000000
2026-01-18T00:00:00+00:00,2026-01-18T05:00:00+00:00,turbine_2,0.2014486,1.9000000
2026-01-18T00:00:00+00:00,2026-01-18T06:00:00+00:00,turbine_1,0.2543696,1.9000000
2026-01-18T00:00:00+00:00,2026-01-18T06:00:00+00:00,turbine_2,0.1933396,1.9000000
2026-01-18T00:00:00+00:00,2026-01-18T07:00:00+00:00,turbine_1,0.2484556,2.4000001
2026-01-18T00:00:00+00:00,2026-01-18T07:00:00+00:00,turbine_2,0.1944893,2.4000001
2026-01-18T00:00:00+00:00,2026-01-18T08:00:00+00:00,turbine_1,0.2396557,2.2200000
2026-01-18T00:00:00+00:00,2026-01-18T08:00:00+00:00,turbine_2,0.1984334,2.2200000
2026-01-18T00:00:00+00:00,2026-01-18T09:00:00+00:00,turbine_1,0.2332221,2.0899999
2026-01-18T00:00:00+00:00,2026-01-18T09:00:00+00:00,turbine_2,0.2047304,2.0899999
2026-01-18T00:00:00+00:00,2026-01-18T10:00:00+00:00,turbine_1,0.2313329,2.0899999
2026-01-18T00:00:00+00:00,2026-01-18T10:00:00+00:00,turbine_2,0.2086785,2.0899999
2026-01-18T00:00:00+00:00,2026-01-18T11:00:00+00:00,turbine_1,0.2323299,2.4100001
2026-01-18T00:00:00+00:00,2026-01-18T11:00:00+00:00,turbine_2,0.2114152,2.4100001
2026-01-18T00:00:00+00:00,2026-01-18T12:00:00+00:00,turbine_1,0.2300652,2.0200000
2026-01-18T00:00:00+00:00,2026-01-18T12:00:00+00:00,turbine_2,0.2147534,2.0200000
2026-01-18T00:00:00+00:00,2026-01-18T13:00:00+00:00,turbine_1,0.2271706,2.6099999
2026-01-18T00:00:00+00:00,2026-01-18T13:00:00+00:00,turbine_2,0.2197981,2.6099999
2026-01-18T00:00:00+00:00,2026-01-18T14:00:00+00:00,turbine_1,0.2233235,2.8000000
2026-01-18T00:00:00+00:00,2026-01-18T14:00:00+00:00,turbine_2,0.2268253,2.8000000
2026-01-18T00:00:00+00:00,2026-01-18T15:00:00+00:00,turbine_1,0.2261967,3.0100000
2026-01-18T00:00:00+00:00,2026-01-18T15:00:00+00:00,turbine_2,0.2349599,3.0100000
2026-01-18T00:00:00+00:00,2026-01-18T16:00:00+00:00,turbine_1,0.2404718,3.2100000
2026-01-18T00:00:00+00:00,2026-01-18T16:00:00+00:00,turbine_2,0.2436800,3.2100000
2026-01-18T00:00:00+00:00,2026-01-18T17:00:00+00:00,turbine_1,0.2678939,3.5200000
2026-01-18T00:00:00+00:00,2026-01-18T17:00:00+00:00,turbine_2,0.2521271,3.5200000
2026-01-18T00:00:00+00:00,2026-01-18T18:00:00+00:00,turbine_1,0.2965156,3.4500000
2026-01-18T00:00:00+00:00,2026-01-18T18:00:00+00:00,turbine_2,0.2629791,3.4500000
2026-01-18T00:00:00+00:00,2026-01-18T19:00:00+00:00,turbine_1,0.3152591,3.5400000
2026-01-18T00:00:00+00:00,2026-01-18T19:00:00+00:00,turbine_2,0.2844102,3.5400000
2026-01-18T00:00:00+00:00,2026-01-18T20:00:00+00:00,turbine_1,0.3160813,3.5699999
2026-01-18T00:00:00+00:00,2026-01-18T20:00:00+00:00,turbine_2,0.3071663,3.5699999
2026-01-18T00:00:00+00:00,2026-01-18T21:00:00+00:00,turbine_1,0.3055678,3.6700001
2026-01-18T00:00:00+00:00,2026-01-18T21:00:00+00:00,turbine_2,0.3204668,3.6700001
2026-01-18T00:00:00+00:00,2026-01-18T22:00:00+00:00,turbine_1,0.2955410,3.8299999
2026-01-18T00:00:00+00:00,2026-01-18T22:00:00+00:00,turbine_2,0.3179595,3.8299999
2026-01-18T00:00:00+00:00,2026-01-18T23:00:00+00:00,turbine_1,0.2914597,3.7900000
2026-01-18T00:00:00+00:00,2026-01-18T23:00:00+00:00,turbine_2,0.2999203,3.7900000
