forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms
2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00,turbine_1,0.5154487,3.1300001
2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00,turbine_2,0.5369615,3.1300001
2026-01-28T00:00:00+00:00,2026-01-28T01:00:00+00:00,turbine_1,0.5154988,2.8800001
2026-01-28T00:00:00+00:00,2026-01-28T01:00:00+00:00,turbine_2,0.5462614,2.8800001
2026-01-28T00:00:00+00:00,2026-01-28T02:00:00+00:00,turbine_1,0.5002156,2.9100001
2026-01-28T00:00:00+00:00,2026-01-28T02:00:00+00:00,turbine_2,0.5490067,2.9100001
2026-01-28T00:00:00+00:00,2026-01-28T03:00:00+00:00,turbine_1,0.4921584,2.5999999
2026-01-28T00:00:00+00:00,2026-01-28T03:00:00+00:00,turbine_2,0.5543091,2.5999999
2026-01-28T00:00:00+00:00,2026-01-28T04:00:00+00:00,turbine_1,0.4932704,2.1600001
2026-01-28T00:00:00+00:00,2026-01-28T04:00:00+00:00,turbine_2,0.5433569,2.1600001
2026-01-28T00:00:00+00:00,2026-01-28T05:00:00+00:00,turbine_1,0.4977118,1.8400000
2026-01-28T00:00:00+00:00,2026-01-28T05:00:00+00:00,turbine_2,0.5114308,1.8400000
2026-01-28T00:00:00+00:00,2026-01-28T06:00:00+00:00,turbine_1,0.5004656,1.6000000
2026-01-28T00:00:00+00:00,2026-01-28T06:00:00+00:00,turbine_2,0.4866002,1.6000000
2026-01-28T00:00:00+00:00,2026-01-28T07:00:00+00:00,turbine_1,0.5054080,1.1700000
2026-01-28T00:00:00+00:00,2026-01-28T07:00:00+00:00,turbine_2,0.4904999,1.1700000
2026-01-28T00:00:00+00:00,2026-01-28T08:00:00+00:00,turbine_1,0.5061762,0.8100000
2026-01-28T00:00:00+00:00,2026-01-28T08:00:00+00:00,turbine_2,0.5075119,0.8100000
2026-01-28T00:00:00+00:00,2026-01-28T09:00:00+00:00,turbine_1,0.5008700,0.7600000
2026-01-28T00:00:00+00:00,2026-01-28T09:00:00+00:00,turbine_2,0.5210106,0.7600000
2026-01-28T00:00:00+00:00,2026-01-28T10:00:00+00:00,turbine_1,0.4942642,0.8500000
2026-01-28T00:00:00+00:00,2026-01-28T10:00:00+00:00,turbine_2,0.5289773,0.8500000
2026-01-28T00:00:00+00:00,2026-01-28T11:00:00+00:00,turbine_1,0.4765480,1.4200000
2026-01-28T00:00:00+00:00,2026-01-28T11:00:00+00:00,turbine_2,0.5277240,1.4200000
2026-01-28T00:00:00+00:00,2026-01-28T12:00:00+00:00,turbine_1,0.4590556,1.6400000
2026-01-28T00:00:00+00:00,2026-01-28T12:00:00+00:00,turbine_2,0.5337156,1.6400000
2026-01-28T00:00:00+00:00,2026-01-28T13:00:00+00:00,turbine_1,0.4512739,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T13:00:00+00:00,turbine_2,0.5492508,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T14:00:00+00:00,turbine_1,0.4382860,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T14:00:00+00:00,turbine_2,0.5568305,1.2600000
2026-01-28T00:00:00+00:00,2026-01-28T15:00:00+00:00,turbine_1,0.4329698,1.5800000
2026-01-28T00:00:00+00:00,2026-01-28T15:00:00+00:00,turbine_2,0.5615504,1.5800000
2026-01-28T00:00:00+00:00,2026-01-28T16:00:00+00:00,turbine_1,0.4546922,1.5599999
2026-01-28T00:00:00+00:00,2026-01-28T16:00:00+00:00,turbine_2,0.5674361,1.5599999
2026-01-28T00:00:00+00:00,2026-01-28T17:00:00+00:00,turbine_1,0.4711818,2.3399999
2026-01-28T00:00:00+00:00,2026-01-28T17:00:00+00:00,turbine_2,0.5753536,2.3399999
2026-01-28T00:00:00+00:00,2026-01-28T18:00:00+00:00,turbine_1,0.5023775,2.5000000
2026-01-28T00:00:00+00:00,2026-01-28T18:00:00+00:00,turbine_2,0.5894203,2.5000000
2026-01-28T00:00:00+00:00,2026-01-28T19:00:00+00:00,turbine_1,0.5057002,3.1099999
2026-01-28T00:00:00+00:00,2026-01-28T19:00:00+00:00,turbine_2,0.5981967,3.1099999
2026-01-28T00:00:00+00:00,2026-01-28T20:00:00+00:00,turbine_1,0.4989807,3.2600000
2026-01-28T00:00:00+00:00,2026-01-28T20:00:00+00:00,turbine_2,0.6144848,3.2600000
2026-01-28T00:00:00+00:00,2026-01-28T21:00:00+00:00,turbine_1,0.4824547,3.2500000
2026-01-28T00:00:00+00:00,2026-01-28T21:00:00+00:00,turbine_2,0.6258311,3.2500000
2026-01-28T00:00:00+00:00,2026-01-28T22:00:00+00:00,turbine_1,0.4582967,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T22:00:00+00:00,turbine_2,0.6152952,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T23:00:00+00:00,turbine_1,0.4538461,3.5599999
2026-01-28T00:00:00+00:00,2026-01-28T23:00:00+00:00,turbine_2,0.5915775,3.5599999
