valid_time,turbine_id,power_normalized
2026-01-16T00:00:00+00:00,turbine_1,0.095
2026-01-16T00:00:00+00:00,turbine_2,0.098333333333333
2026-01-16T01:00:00+00:00,turbine_1,0.138333333333333
2026-01-16T01:00:00+00:00,turbine_2,0.14
2026-01-16T02:00:00+00:00,turbine_1,0.073333333333333
2026-01-16T02:00:00+00:00,turbine_2,0.083333333333333
2026-01-16T03:00:00+00:00,turbine_1,0.05
2026-01-16T03:00:00+00:00,turbine_2,0.048333333333333
2026-01-16T04:00:00+00:00,turbine_1,0.04
2026-01-16T04:00:00+00:00,turbine_2,0.036666666666667
2026-01-16T05:00:00+00:00,turbine_1,0.013333333333333
2026-01-16T05:00:00+00:00,turbine_2,0.013333333333333
2026-01-16T06:00:00+00:00,turbine_1,0.031666666666667
2026-01-16T06:00:00+00:00,turbine_2,0.041666666666667
2026-01-16T07:00:00+00:00,turbine_1,0.02
2026-01-16T07:00:00+00:00,turbine_2,0.026666666666667
2026-01-16T08:00:00+00:00,turbine_1,0.03
2026-01-16T08:00:00+00:00,turbine_2,0.018333333333333
2026-01-16T09:00:00+00:00,turbine_1,0.071666666666667
2026-01-16T09:00:00+00:00,turbine_2,0.026666666666667
2026-01-16T10:00:00+00:00,turbine_1,0.016666666666667
2026-01-16T10:00:00+00:00,turbine_2,0.026666666666667
2026-01-16T11:00:00+00:00,turbine_1,0.048333333333333
2026-01-16T11:00:00+00:00,turbine_2,0.025
2026-01-16T12:00:00+00:00,turbine_1,0.04
2026-01-16T12:00:00+00:00,turbine_2,0.036666666666667
2026-01-16T13:00:00+00:00,turbine_1,0.09
2026-01-16T13:00:00+00:00,turbine_2,0.105
2026-01-16T14:00:00+00:00,turbine_1,0.23
2026-01-16T14:00:00+00:00,turbine_2,0.215
2026-01-16T15:00:00+00:00,turbine_1,0.383333333333333
2026-01-16T15:00:00+00:00,turbine_2,0.428333333333333
2026-01-16T16:00:00+00:00,turbine_1,0.375
2026-01-16T16:00:00+00:00,turbine_2,0.455
2026-01-16T17:00:00+00:00,turbine_1,0.446666666666667
2026-01-16T17:00:00+00:00,turbine_2,0.45
2026-01-16T18:00:00+00:00,turbine_1,0.605
2026-01-16T18:00:00+00:00,turbine_2,0.671666666666667
2026-01-16T19:00:00+00:00,turbine_1,0.766666666666667
2026-01-16T19:00:00+00:00,turbine_2,0.791666666666667
2026-01-16T20:00:00+00:00,turbine_1,0.971666666666667
2026-01-16T20:00:00+00:00,turbine_2,0.91
2026-01-16T21:00:00+00:00,turbine_1,0.928333333333333
2026-01-16T21:00:00+00:00,turbine_2,0.888333333333333
2026-01-16T22:00:00+00:00,turbine_1,0.876666666666667
2026-01-16T22:00:00+00:00,turbine_2,0.923333333333333
2026-01-16T23:00:00+00:00,turbine_1,0.85
2026-01-16T23:00:00+00:00,turbine_2,0.783333333333333
2026-01-17T00:00:00+00:00,turbine_1,0.968333333333333
2026-01-17T00:00:00+00:00,turbine_2,0.92
2026-01-17T01:00:00+00:00,turbine_1,0.96
2026-01-17T01:00:00+00:00,turbine_2,0.968333333333333
2026-01-17T02:00:00+00:00,turbine_1,0.895
2026-01-17T02:00:00+00:00,turbine_2,0.896666666666667
2026-01-17T03:00:00+00:00,turbine_1,0.825
2026-01-17T03:00:00+00:00,turbine_2,0.795
2026-01-17T04:00:00+00:00,turbine_1,0.816666666666666
2026-01-17T04:00:00+00:00,turbine_2,0.74
2026-01-17T05:00:00+00:00,turbine_1,0.903333333333333
2026-01-17T05:00:00+00:00,turbine_2,0.935
2026-01-17T06:00:00+00:00,turbine_1,0.7
2026-01-17T06:00:00+00:00,turbine_2,0.798333333333333
2026-01-17T07:00:00+00:00,turbine_1,0.62
2026-01-17T07:00:00+00:00,turbine_2,0.535
2026-01-17T08:00:00+00:00,turbine_1,0.408333333333333
2026-01-17T08:00:00+00:00,turbine_2,0.388333333333333
2026-01-17T09:00:00+00:00,turbine_1,0.418333333333333
2026-01-17T09:00:00+00:00,turbine_2,0.363333333333333
2026-01-17T10:00:00+00:00,turbine_1,0.283333333333333
2026-01-17T10:00:00+00:00,turbine_2,0.225
2026-01-17T11:00:00+00:00,turbine_1,0.131666666666667
2026-01-17T11:00:00+00:00,turbine_2,0.118333333333333
2026-01-17T12:00:00+00:00,turbine_1,0.051666666666667
2026-01-17T12:00:00+00:00,turbine_2,0.018333333333333
2026-01-17T13:00:00+00:00,turbine_1,0.063333333333333
2026-01-17T13:00:00+00:00,turbine_2,0.053333333333333
2026-01-17T14:00:00+00:00,turbine_1,0.088333333333333
2026-01-17T14:00:00+00:00,turbine_2,0.086666666666667
2026-01-17T15:00:00+00:00,turbine_1,0.053333333333333
2026-01-17T15:00:00+00:00,turbine_2,0.053333333333333
2026-01-17T16:00:00+00:00,turbine_1,0.033333333333333
2026-01-17T16:00:00+00:00,turbine_2,0.04
2026-01-17T17:00:00+00:00,turbine_1,0.01
2026-01-17T17:00:00+00:00,turbine_2,0.01
2026-01-17T18:00:00+00:00,turbine_1,0.01
2026-01-17T18:00:00+00:00,turbine_2,0.013333333333333
2026-01-17T19:00:00+00:00,turbine_1,0.028333333333333
2026-01-17T19:00:00+00:00,turbine_2,0.03
2026-01-17T20:00:00+00:00,turbine_1,0.013333333333333
2026-01-17T20:00:00+00:00,turbine_2,0.011666666666667
2026-01-17T21:00:00+00:00,turbine_1,0.01
2026-01-17T21:00:00+00:00,turbine_2,0.01
2026-01-17T22:00:00+00:00,turbine_1,0.01
2026-01-17T22:00:00+00:00,turbine_2,0.01
2026-01-17T23:00:00+00:00,turbine_1,0.01
2026-01-17T23:00:00+00:00,turbine_2,0.01
2026-01-18T00:00:00+00:00,turbine_1,0.01
2026-01-18T00:00:00+00:00,turbine_2,0.01
2026-01-18T01:00:00+00:00,turbine_1,0.01
2026-01-18T01:00:00+00:00,turbine_2,0.01
2026-01-18T02:00:00+00:00,turbine_1,0.01
2026-01-18T02:00:00+00:00,turbine_2,0.01
2026-01-18T03:00:00+00:00,turbine_1,0.01
2026-01-18T03:00:00+00:00,turbine_2,0.01
2026-01-18T04:00:00+00:00,turbine_1,0.01
2026-01-18T04:00:00+00:00,turbine_2,0.01
2026-01-18T05:00:00+00:00,turbine_1,0.01
2026-01-18T05:00:00+00:00,turbine_2,0.01
2026-01-18T06:00:00+00:00,turbine_1,0.013333333333333
2026-01-18T06:00:00+00:00,turbine_2,0.01
2026-01-18T07:00:00+00:00,turbine_1,0.01
2026-01-18T07:00:00+00:00,turbine_2,0.016666666666667
2026-01-18T08:00:00+00:00,turbine_1,0.011666666666667
2026-01-18T08:00:00+00:00,turbine_2,0.011666666666667
2026-01-18T09:00:00+00:00,turbine_1,0.096666666666667
2026-01-18T09:00:00+00:00,turbine_2,0.085
2026-01-18T10:00:00+00:00,turbine_1,0.051666666666667
2026-01-18T10:00:00+00:00,turbine_2,0.046666666666667
2026-01-18T11:00:00+00:00,turbine_1,0.153333333333333
2026-01-18T11:00:00+00:00,turbine_2,0.143333333333333
2026-01-18T12:00:00+00:00,turbine_1,0.233333333333333
2026-01-18T12:00:00+00:00,turbine_2,0.238333333333333
2026-01-18T13:00:00+00:00,turbine_1,0.351666666666667
2026-01-18T13:00:00+00:00,turbine_2,0.39
2026-01-18T14:00:00+00:00,turbine_1,0.375
2026-01-18T14:00:00+00:00,turbine_2,0.438333333333333
2026-01-18T15:00:00+00:00,turbine_1,0.231666666666667
2026-01-18T15:00:00+00:00,turbine_2,0.256666666666667
2026-01-18T16:00:00+00:00,turbine_1,0.168333333333333
2026-01-18T16:00:00+00:00,turbine_2,0.195
2026-01-18T17:00:00+00:00,turbine_1,0.12
2026-01-18T17:00:00+00:00,turbine_2,0.128333333333333
2026-01-18T18:00:00+00:00,turbine_1,0.191666666666667
2026-01-18T18:00:00+00:00,turbine_2,0.186666666666667
2026-01-18T19:00:00+00:00,turbine_1,0.203333333333333
2026-01-18T19:00:00+00:00,turbine_2,0.181666666666667
2026-01-18T20:00:00+00:00,turbine_1,0.291666666666667
2026-01-18T20:00:00+00:00,turbine_2,0.241666666666667
2026-01-18T21:00:00+00:00,turbine_1,0.306666666666667
2026-01-18T21:00:00+00:00,turbine_2,0.253333333333333
2026-01-18T22:00:00+00:00,turbine_1,0.316666666666667
2026-01-18T22:00:00+00:00,turbine_2,0.291666666666667
2026-01-18T23:00:00+00:00,turbine_1,0.225
2026-01-18T23:00:00+00:00,turbine_2,0.233333333333333
2026-01-19T00:00:00+00:00,turbine_1,0.356666666666667
2026-01-19T00:00:00+00:00,turbine_2,0.35
2026-01-19T01:00:00+00:00,turbine_1,0.615
2026-01-19T01:00:00+00:00,turbine_2,0.505
